price,brand,model,year,title_status,mileage,color,vin,lot,state,full_model
30000,dodge,charger,2019,clean vehicle,37538,white,  2c3cdxjg1kh658953,167766758,ontario,dodge charger
29500,dodge,charger,2019,clean vehicle,35153,red,  2c3cdxjg6kh630954,167766763,ontario,dodge charger
21600,dodge,challenger,2019,clean vehicle,23783,white,  2c3cdzgg2kh594165,167767030,washington,dodge challenger
22600,dodge,charger,2019,clean vehicle,30759,black,  2c3cdxhg2kh608648,167767044,washington,dodge charger
16300,dodge,caravan,2019,clean vehicle,38922,gray,  2c4rdgcg5kr518563,167767063,washington,dodge caravan
8600,dodge,door,2012,clean vehicle,165836,blue,  1c6rd7ht8cs279667,167767147,washington,dodge door
28800,dodge,durango,2019,clean vehicle,19235,no_color,  1c4rdhdg4kc769457,167767327,texas,dodge durango
22100,dodge,challenger,2019,clean vehicle,9445,gray,  2c3cdzag4kh686869,167767331,texas,dodge challenger
14300,dodge,journey,2018,clean vehicle,19164,gray,  3c4pdcab2jt216649,167717039,north carolina,dodge journey
13700,dodge,caravan,2018,clean vehicle,54106,white,  2c4rdgeg6jr205887,167718054,north carolina,dodge caravan
29500,dodge,challenger,2017,clean vehicle,32051,no_color,  2c3cdzfj5hh650508,167768040,arizona,dodge challenger
18500,dodge,journey,2017,clean vehicle,14870,gray,  3c4pddeg4ht608652,167768048,texas,dodge journey
19000,dodge,door,2016,clean vehicle,32294,blue,  2c3cdxjg0gh303988,167768759,colorado,dodge door
43400,dodge,challenger,2015,clean vehicle,7250,white,  2c3cdzc99fh713682,167769093,arizona,dodge challenger
46000,dodge,challenger,2015,clean vehicle,10145,no_color,  2c3cdzfj8fh877821,167769114,arizona,dodge challenger
12500,dodge,journey,2018,clean vehicle,59924,silver,  3c4pdcgg1jt257213,167769598,texas,dodge journey
13900,dodge,charger,2017,clean vehicle,21304,black,  2c3cdxbg5hh642083,167770062,florida,dodge charger
13000,dodge,caravan,2018,clean vehicle,52079,white,  2c4rdgegxjr339012,167724265,california,dodge caravan
13000,dodge,caravan,2018,clean vehicle,54960,white,  2c4rdgcg2jr205677,167724266,california,dodge caravan
3000,dodge,door,2013,clean vehicle,80099,white,  1c3cdzcb6dn599101,167770820,texas,dodge door
17500,dodge,caravan,2019,clean vehicle,23987,black,  2c4rdgcgxkr751032,167770910,florida,dodge caravan
7900,dodge,door,2017,clean vehicle,84144,gray,  3c4pdcbg0ht518476,167771302,california,dodge door
8900,dodge,door,2014,clean vehicle,85639,blue,  2c3cdxbg5eh300547,167771550,florida,dodge door
11500,dodge,caravan,2018,clean vehicle,50193,no_color,  2c4rdgcg8jr208468,167772963,pennsylvania,dodge caravan
6500,dodge,journey,2017,clean vehicle,74392,black,  3c4pdcab8ht507652,167772985,pennsylvania,dodge journey
8000,dodge,door,2017,clean vehicle,76117,black,  3c4pdcgb7ht525941,167772989,pennsylvania,dodge door
18700,dodge,challenger,2018,clean vehicle,36358,gray,  2c3cdzag5jh245542,167773134,new jersey,dodge challenger
8350,dodge,journey,2017,clean vehicle,90685,white,  3c4pddbg6ht592197,167773188,florida,dodge journey
27900,dodge,charger,2017,clean vehicle,54141,orange,  2c3cdxctxhh618731,167773190,florida,dodge charger
14500,dodge,door,2016,clean vehicle,82240,white,  1c4rdjag5gc486469,167773290,pennsylvania,dodge door
6200,dodge,door,2016,clean vehicle,66167,silver,  1c3cdfbb6gd515496,167773297,pennsylvania,dodge door
7500,dodge,door,2012,clean vehicle,144220,gray,  1c6rd7ft6cs238912,167773764,pennsylvania,dodge door
20200,dodge,caravan,2019,clean vehicle,24722,black,  2c4rdgdg0kr571878,167774394,illinois,dodge caravan
29300,dodge,durango,2019,clean vehicle,41198,silver,  1c4sdjct2kc576022,167774395,illinois,dodge durango
31000,dodge,durango,2019,clean vehicle,26353,black,  1c4sdjct5kc738497,167774400,illinois,dodge durango
32400,dodge,durango,2019,clean vehicle,28280,white,  1c4sdjctxkc691872,167774401,illinois,dodge durango
5800,dodge,door,2012,clean vehicle,130120,white,  3c6jd6dtxcg183219,167774684,minnesota,dodge door
21500,dodge,charger,2019,clean vehicle,15340,black,  2c3cdxbg8kh658222,167777309,texas,dodge charger
23100,dodge,charger,2018,clean vehicle,12265,silver,  2c3cdxjgxjh222262,167735423,michigan,dodge charger
4500,dodge,van,2014,clean vehicle,94872,gray,  2c4rdgcg3er266428,167777525,texas,dodge van
24800,dodge,charger,2018,clean vehicle,17946,silver,  2c3cdxjg6jh182178,167735434,michigan,dodge charger
23000,dodge,charger,2018,clean vehicle,26996,gray,  2c3cdxjg7jh189253,167735435,michigan,dodge charger
26900,dodge,journey,2019,clean vehicle,5775,gray,  3c4pddbg3kt708835,167778592,wisconsin,dodge journey
21500,dodge,challenger,2018,clean vehicle,6748,gray,  2c3cdzag8jh321934,167778953,wisconsin,dodge challenger
15700,dodge,journey,2018,clean vehicle,38128,white,  3c4pdcgg2jt378879,167778956,wisconsin,dodge journey
15200,dodge,caravan,2018,clean vehicle,41636,silver,  2c4rdgcg8jr327542,167778960,wisconsin,dodge caravan
23300,dodge,charger,2018,clean vehicle,5359,blue,  2c3cdxbgxjh273288,167778965,wisconsin,dodge charger
6100,dodge,door,2015,clean vehicle,70296,white,  1c3cdfbb3fd213551,167779186,minnesota,dodge door
20000,dodge,journey,2017,clean vehicle,11346,green,  3c4pddgg6ht556180,167779694,wisconsin,dodge journey
53000,dodge,challenger,2017,clean vehicle,7415,no_color,  2c3cdzc98hh553913,167779700,illinois,dodge challenger
3000,dodge,door,2013,clean vehicle,107593,orange,  1c3cdfcb9dd329946,167779844,minnesota,dodge door
18200,dodge,door,2016,clean vehicle,50639,black,  2c3cdxct3gh355660,167780126,new jersey,dodge door
21800,dodge,challenger,2019,clean vehicle,6530,gray,  2c3cdzbt8kh705158,167456189,arizona,dodge challenger
52000,dodge,charger,2016,clean vehicle,17432,blue,  2c3cdxl92gh285329,167780193,illinois,dodge charger
19000,dodge,charger,2019,clean vehicle,19636,black,  2c3cdxhg6kh598321,167456192,arizona,dodge charger
25000,dodge,challenger,2016,clean vehicle,41748,no_color,  2c3cdzbt4gh325869,167780200,illinois,dodge challenger
36000,dodge,challenger,2016,clean vehicle,13162,red,  2c3cdzfj8gh351982,167780204,illinois,dodge challenger
17000,dodge,caravan,2019,clean vehicle,32937,white,  2c4rdgegxkr599122,167469885,georgia,dodge caravan
25300,dodge,door,2015,clean vehicle,23095,red,  1c4rdjeg3fc112029,167780468,wisconsin,dodge door
14900,dodge,journey,2017,clean vehicle,34432,gray,  3c4pddeg9ht565166,167473054,wisconsin,dodge journey
15000,dodge,caravan,2017,clean vehicle,48162,no_color,  2c4rdgeg8hr632871,167473055,wisconsin,dodge caravan
12995,dodge,doors,2014,clean vehicle,68310,gray,  2c3cdyag9eh126828,167477459,massachusetts,dodge doors
17750,dodge,doors,2014,clean vehicle,48000,black,  2c3cdybt2eh298212,167477460,massachusetts,dodge doors
10295,dodge,doors,2014,clean vehicle,105962,black,  2c3cdyag3eh213138,167477461,pennsylvania,dodge doors
16995,dodge,doors,2014,clean vehicle,96575,gray,  2c3cdybt3eh136783,167477462,connecticut,dodge doors
25000,dodge,doors,2014,clean vehicle,13239,toreador red,  2c3cdybt5eh217218,167477463,new york,dodge doors
23995,dodge,doors,2014,clean vehicle,24934,bright white clearcoat,  2c3cdybt3eh115268,167477464,rhode island,dodge doors
14900,dodge,doors,2014,clean vehicle,46859,billet silver metallic clearcoat,  2c3cdyag6eh133624,167477465,new jersey,dodge doors
15810,dodge,doors,2014,clean vehicle,44468,black clearcoat,  2c3cdyag9eh313809,167477466,new york,dodge doors
20227,dodge,doors,2014,clean vehicle,62230,jazz blue pearlcoat,  2c3cdybt1eh270465,167477467,new york,dodge doors
20999,dodge,doors,2014,clean vehicle,37082,silver,  2c3cdybt9eh247614,167477468,new york,dodge doors
22499,dodge,doors,2014,clean vehicle,23964,bright white clearcoat,  2c3cdybt9eh143592,167477469,new jersey,dodge doors
23495,dodge,doors,2014,clean vehicle,11204,black clearcoat,  2c3cdyag1eh311262,167477470,new york,dodge doors
25250,dodge,doors,2014,clean vehicle,7608,billet silver metallic clearcoat,  2c3cdybt6eh111229,167477485,new york,dodge doors
15322,dodge,doors,2014,clean vehicle,49982,billet silver metallic clearcoat,  2c3cdyag3eh251064,167477486,new jersey,dodge doors
21232,dodge,charger,2019,clean vehicle,4950,gray,  2c3cdxbgxkh707467,167480295,texas,dodge charger
5800,dodge,journey,2013,clean vehicle,111628,white,  3c4pddfg9dt523590,167780745,wisconsin,dodge journey
29000,dodge,door,2012,clean vehicle,15927,black,  2c3cdxej6ch170654,167780754,illinois,dodge door
17000,dodge,caravan,2018,clean vehicle,36299,gray,  2c4rdgeg5jr147562,167781292,new jersey,dodge caravan
13800,dodge,journey,2018,clean vehicle,28469,red,  3c4pdcgg9jt352215,167491370,florida,dodge journey
30000,dodge,durango,2019,clean vehicle,29086,gray,  1c4sdhct3kc769532,167492266,missouri,dodge durango
14800,dodge,caravan,2017,clean vehicle,35991,gray,  2c4rdgeg1hr716871,167493381,florida,dodge caravan
8500,dodge,journey,2017,clean vehicle,62224,black,  3c4pdcabxht695526,167494494,missouri,dodge journey
9800,dodge,door,2013,clean vehicle,86500,white,  1c4rdjdg3dc674852,167496123,missouri,dodge door
4200,dodge,door,2014,clean vehicle,144725,gray,  2c3cdxbg3eh170784,167519895,nevada,dodge door
2500,dodge,van,2013,salvage insurance,163260,red,  2c4rdgbg8dr566594,167532547,tennessee,dodge van
28700,dodge,charger,2018,clean vehicle,19636,blue,  2c3cdxct8jh197730,167782326,california,dodge charger
18500,dodge,challenger,2018,clean vehicle,34272,gray,  2c3cdzag4jh302832,167782327,california,dodge challenger
17300,dodge,challenger,2018,clean vehicle,42909,no_color,  2c3cdzag3jh242672,167782329,california,dodge challenger
7100,dodge,door,2016,clean vehicle,55749,gray,  3c4pdcab7gt103739,167541492,louisiana,dodge door
3250,dodge,door,2015,salvage insurance,89142,white,  1c3cdfbb5fd213552,167547285,minnesota,dodge door
30700,dodge,durango,2017,clean vehicle,20328,no_color,  1c4sdhctxhc936557,167783117,california,dodge durango
3000,dodge,door,2012,clean vehicle,149332,gray,  3c4pdcdg6ct146745,167552614,missouri,dodge door
26500,dodge,durango,2019,clean vehicle,28551,gray,  1c4rdjdgxkc744523,167553403,california,dodge durango
20800,dodge,charger,2019,clean vehicle,35098,gray,  2c3cdxhgxkh527140,167553404,california,dodge charger
20800,dodge,charger,2019,clean vehicle,35365,gray,  2c3cdxjg8kh527857,167553409,california,dodge charger
5100,dodge,door,2015,clean vehicle,88398,white,  1c3cdfaa2fd144750,167783937,california,dodge door
18900,dodge,challenger,2019,clean vehicle,27957,black,  2c3cdzggxkh532268,167553412,california,dodge challenger
24000,dodge,durango,2019,clean vehicle,30161,silver,  1c4rdhdg3kc769255,167553418,california,dodge durango
38800,dodge,challenger,2015,clean vehicle,26292,white,  2c3cdzc90fh834388,167783956,california,dodge challenger
24500,dodge,durango,2019,clean vehicle,25780,white,  1c4rdhdg1kc557017,167553420,california,dodge durango
24500,dodge,durango,2019,clean vehicle,25032,black,  1c4rdhdg3kc675893,167553423,california,dodge durango
6500,dodge,door,2016,clean vehicle,72248,blue,  1c3cdfbb8gd766472,167783975,new jersey,dodge door
24000,dodge,durango,2019,clean vehicle,30630,gray,  1c4rdhdg7kc675959,167553491,california,dodge durango
18000,dodge,door,2014,clean vehicle,86125,no_color,  1c4rdjeg3ec591566,167783985,california,dodge door
24000,dodge,durango,2019,clean vehicle,30408,white,  1c4rdhdg6kc557000,167553506,california,dodge durango
23500,dodge,durango,2019,clean vehicle,35443,silver,  1c4rdhdg0kc557042,167553511,california,dodge durango
4500,dodge,van,2014,clean vehicle,95377,white,  2c4rdgcg9er400696,167783994,california,dodge van
25900,dodge,durango,2019,clean vehicle,32724,silver,  1c4rdjdg6kc684983,167553512,california,dodge durango
13900,dodge,caravan,2019,clean vehicle,45089,gray,  2c4rdgcg3kr514530,167553571,california,dodge caravan
14200,dodge,journey,2019,clean vehicle,35948,silver,  3c4pdcgg4kt707549,167553584,california,dodge journey
15400,dodge,caravan,2019,clean vehicle,41601,blue,  2c4rdgeg5kr563175,167553585,california,dodge caravan
17500,dodge,challenger,2019,clean vehicle,26370,gray,  2c3cdzagxkh583746,167785326,texas,dodge challenger
17500,dodge,caravan,2019,clean vehicle,18271,white,  2c4rdgcg1kr761805,167785571,texas,dodge caravan
18000,dodge,caravan,2019,clean vehicle,9476,white,  2c4rdgcg3kr753690,167785577,texas,dodge caravan
25200,dodge,door,2012,clean vehicle,80899,gray,  3c6ud5dl9cg338415,167786130,new jersey,dodge door
14100,dodge,caravan,2018,clean vehicle,57394,black,  2c4rdgeg5jr337118,167786903,texas,dodge caravan
13300,dodge,caravan,2018,clean vehicle,42190,white,  2c4rdgcg3jr364854,167555073,california,dodge caravan
16200,dodge,caravan,2019,clean vehicle,22591,black,  2c4rdgbgxkr624069,167787079,oklahoma,dodge caravan
13300,dodge,caravan,2018,clean vehicle,48681,gray,  2c4rdgegxjr331914,167555075,california,dodge caravan
13100,dodge,caravan,2018,clean vehicle,42621,silver,  2c4rdgcg0jr241626,167555080,california,dodge caravan
15500,dodge,caravan,2017,clean vehicle,27761,silver,  2c4rdgeg9hr852858,167556225,california,dodge caravan
4500,dodge,door,2013,salvage insurance,107768,white,  2c3cdyag9dh607919,167559924,california,dodge door
28400,dodge,durango,2019,clean vehicle,14355,gray,  1c4rdjdg7kc780041,167565682,colorado,dodge durango
17400,dodge,caravan,2019,clean vehicle,9467,gray,  2c4rdgcgxkr747353,167565747,colorado,dodge caravan
6000,dodge,door,2014,clean vehicle,122837,silver,  2c3cdxbg1eh268115,167568295,florida,dodge door
20700,dodge,challenger,2019,clean vehicle,18313,gray,  2c3cdzag9kh642088,167570322,virginia,dodge challenger
20300,dodge,challenger,2019,clean vehicle,19506,black,  2c3cdzag1kh656275,167570325,virginia,dodge challenger
14000,dodge,journey,2018,clean vehicle,14750,black,  3c4pdcbb1jt319818,167787973,oklahoma,dodge journey
22000,dodge,challenger,2019,clean vehicle,11280,green,  2c3cdzgg5kh709017,167570337,virginia,dodge challenger
17200,dodge,journey,2019,clean vehicle,13944,blue,  3c4pdcgg2kt803633,167570512,virginia,dodge journey
15000,dodge,door,2016,clean vehicle,26922,blue,  2c3cdzag4gh309689,167788142,oklahoma,dodge door
17500,dodge,journey,2019,clean vehicle,12690,gray,  3c4pdcgg0kt809995,167570522,virginia,dodge journey
1300,dodge,door,2013,salvage insurance,239822,gray,  1c3cdzcb5dn552741,167682466,michigan,dodge door
1750,dodge,door,2014,salvage insurance,74975,red,  1c3cdfbaxed815126,167690780,nevada,dodge door
16300,dodge,caravan,2019,clean vehicle,28289,red,  2c4rdgeg0kr557123,167715827,florida,dodge caravan
15700,dodge,caravan,2019,clean vehicle,38041,red,  2c4rdgeg9kr529238,167715831,florida,dodge caravan
10000,dodge,journey,2017,clean vehicle,52386,silver,  3c4pdcab0ht524414,167789024,florida,dodge journey
23100,dodge,charger,2019,clean vehicle,34391,white,  2c3cdxct7kh608441,167715833,florida,dodge charger
14900,dodge,caravan,2019,clean vehicle,39515,red,  2c4rdgcg9kr578507,167715835,florida,dodge caravan
16700,dodge,journey,2019,clean vehicle,22074,orange,  3c4pdcgg0kt783155,167570536,virginia,dodge journey
16300,dodge,caravan,2019,clean vehicle,28782,white,  2c4rdgeg6kr578882,167715849,florida,dodge caravan
25800,dodge,durango,2019,clean vehicle,30092,red,  1c4rdjdg5kc733915,167717748,north carolina,dodge durango
23800,dodge,challenger,2019,clean vehicle,26443,black,  2c3cdzbt4kh578392,167717749,north carolina,dodge challenger
16800,dodge,journey,2019,clean vehicle,28981,red,  3c4pddeg4kt738776,167717794,north carolina,dodge journey
15500,dodge,journey,2019,clean vehicle,32865,white,  3c4pdceg4kt716822,167717801,north carolina,dodge journey
6000,dodge,door,2014,clean vehicle,117258,blue,  2c3cdxbg9eh266032,167575083,florida,dodge door
26900,dodge,durango,2019,clean vehicle,16397,white,  1c4rdjdg2kc780335,167580494,arizona,dodge durango
16900,dodge,caravan,2019,clean vehicle,16176,white,  2c4rdgeg7kr743175,167580498,arizona,dodge caravan
19500,dodge,caravan,2019,clean vehicle,1091,gray,  2c4rdgcg0kr798456,167580505,arizona,dodge caravan
15400,dodge,caravan,2019,clean vehicle,17472,black,  2c4rdgcg3kr747548,167580517,arizona,dodge caravan
2300,dodge,door,2012,clean vehicle,123882,white,  1c3cdzag7cn309641,167791160,texas,dodge door
17000,dodge,charger,2019,clean vehicle,10341,red,  2c3cdxbg0kh753132,167722603,california,dodge charger
34000,dodge,durango,2019,clean vehicle,19695,black,  1c4sdjet3kc625404,167600947,new jersey,dodge durango
13700,dodge,journey,2017,clean vehicle,51041,black,  3c4pddgg5ht702827,167605371,pennsylvania,dodge journey
19100,dodge,challenger,2018,clean vehicle,22646,white,  2c3cdzag1jh288453,167792687,west virginia,dodge challenger
11800,dodge,journey,2018,clean vehicle,18138,white,  3c4pdcab0jt444388,167792692,west virginia,dodge journey
27500,dodge,durango,2019,clean vehicle,23987,gray,  1c4rdjdg6kc701149,167724305,nevada,dodge durango
26900,dodge,durango,2019,clean vehicle,17160,black,  1c4rdjdg6kc770276,167724309,nevada,dodge durango
27100,dodge,durango,2019,clean vehicle,26929,white,  1c4rdjdgxkc770197,167724315,nevada,dodge durango
27200,dodge,durango,2019,clean vehicle,25815,white,  1c4rdjdg5kc744770,167724371,nevada,dodge durango
9000,dodge,caravan,2017,clean vehicle,81992,silver,  2c4rdgcg9hr818437,167607358,florida,dodge caravan
22500,dodge,challenger,2019,clean vehicle,5000,gray,  2c3cdzag6kh668955,167725170,south carolina,dodge challenger
7700,dodge,door,2015,clean vehicle,62683,white,  1c3cdfcb9fd102064,167793030,west virginia,dodge door
4500,dodge,van,2013,clean vehicle,107224,white,  2c4rdgbg6dr505681,167609840,florida,dodge van
2200,dodge,door,2013,salvage insurance,184905,gray,  3c4pddbg6dt605945,167611180,illinois,dodge door
21500,dodge,charger,2019,clean vehicle,35153,black,  2c3cdxhg6kh611276,167611458,pennsylvania,dodge charger
18800,dodge,challenger,2019,clean vehicle,26474,orange,  2c3cdzag9kh617109,167611459,pennsylvania,dodge challenger
21800,dodge,charger,2019,clean vehicle,30943,red,  2c3cdxhg0kh608762,167611460,pennsylvania,dodge charger
20300,dodge,challenger,2019,clean vehicle,17154,black,  2c3cdzgg1kh712965,167611462,pennsylvania,dodge challenger
8200,dodge,van,2016,clean vehicle,79637,white,  2c4rdgcg4gr384748,167727312,south carolina,dodge van
19000,dodge,caravan,2019,clean vehicle,12123,red,  2c4rdgeg1kr664259,167611463,pennsylvania,dodge caravan
8400,dodge,door,2016,clean vehicle,107822,blue,  2c3cdxhg4gh237287,167727324,south carolina,dodge door
19500,dodge,caravan,2019,clean vehicle,10221,blue,  2c4rdgeg2kr724727,167611466,pennsylvania,dodge caravan
7000,dodge,door,2015,clean vehicle,95278,blue,  3c4pdcab4ft518015,167727515,south carolina,dodge door
19500,dodge,challenger,2019,clean vehicle,13457,gray,  2c3cdzag2kh656320,167611467,pennsylvania,dodge challenger
8500,dodge,van,2014,clean vehicle,69936,blue,  2c4rdgbg3er453122,167793430,missouri,dodge van
20500,dodge,challenger,2019,clean vehicle,13520,gray,  2c3cdzgg0kh702489,167611468,pennsylvania,dodge challenger
